Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
WIGDIV,WIGDIV,double_top,2023-03-17,2023-04-04,18,2023-01-22,2023-05-28,7/7/2023,False
OPL,ORANGEPL (OPL),falling_wedge,2023-06-11,2023-07-06,25,2023-03-28,2023-09-19,,True
MWIG40,MWIG40,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,7/7/2023,False
AML,ALUMETAL (AML),triangle,2023-06-17,2023-07-04,17,2023-04-27,2023-08-24,,True
XTB,XTB,rising_wedge,2023-06-21,2023-07-03,12,2023-05-16,2023-08-08,7/7/2023,True
ETFBM40TR,ETFBM40TR,inverted_triangle,2023-04-27,2023-05-12,15,2023-03-13,2023-06-26,7/7/2023,True
,WIG-BUDOW,rising_wedge,2023-06-12,2023-06-28,16,2023-04-25,2023-08-15,7/7/2023,False
ACT,ACTION (ACT),support,2023-04-21,2023-07-07,77,2022-09-02,2024-02-23,,True
ALE,ALLEGRO (ALE),support,2023-05-14,2023-07-07,54,2022-12-03,2023-12-16,,True
BDX,BUDIMEX (BDX),resistance,2023-06-04,2023-07-04,30,2023-03-06,2023-10-02,,True
BDX,BUDIMEX (BDX),uptrend,2023-04-14,2023-07-07,84,2022-08-05,2024-03-15,,True
CLN,CLNPHARMA (CLN),uptrend,2023-05-13,2023-07-03,51,2022-12-11,2023-12-03,,True
FTE,FORTE (FTE),downtrend,2023-04-27,2023-07-06,70,2022-09-29,2024-02-01,,True
GTC,GTC,downtrend,2023-05-01,2023-07-04,64,2022-10-21,2024-01-12,,True
SGN,SYGNITY (SGN),vertical_run_up,2023-04-03,2023-04-11,8,2023-03-10,2023-05-05,,True
TPE,TAURONPE (TPE),double_top,2023-06-01,2023-06-12,11,2023-04-29,2023-07-15,7/6/2023,True
3RG,3RGAMES (3RG),flat_base,2023-04-18,2023-05-17,29,2023-01-21,2023-08-12,,True
3RG,3RGAMES (3RG),double_top,2023-04-08,2023-04-28,20,2023-02-07,2023-06-27,,True
PHN,PHN,double_bottom,2023-04-17,2023-06-16,60,2022-10-19,2023-12-13,,True
AMC,AMICA (AMC),ascending_triangle,2023-04-22,2023-07-26,95,2022-07-11,2024-05-06,,True
3RG,3RGAMES (3RG),double_top,2023-04-30,2023-05-17,17,2023-03-10,2023-07-07,,True
B24,BRAND24 (B24),double_top,2023-06-13,2023-07-04,21,2023-04-11,2023-09-05,,True
TEN,TSGAMES (TEN),rising_wedge,2023-06-01,2023-06-23,22,2023-03-27,2023-08-28,7/6/2023,True
TEN,TSGAMES (TEN),triangle,2023-05-01,2023-05-15,14,2023-03-20,2023-06-26,7/6/2023,True
AGT,AGROTON (AGT),ascending_channel,2023-05-01,2023-05-17,16,2023-03-14,2023-07-04,7/6/2023,True
PKP,PKPCARGO (PKP),falling_wedge,2023-06-05,2023-06-15,10,2023-05-06,2023-07-15,7/6/2023,True
ALE,ALLEGRO (ALE),triangle,2023-06-20,2023-07-05,15,2023-05-06,2023-08-19,,True
,WIG-LEKI,descending_triangle,2023-06-16,2023-06-30,14,2023-05-05,2023-08-11,7/6/2023,False
,WIG-LEKI,ascending_triangle,2023-06-12,2023-06-29,17,2023-04-22,2023-08-19,7/6/2023,False
,WIG-LEKI,inverted_triangle,2023-06-19,2023-06-29,10,2023-05-20,2023-07-29,7/6/2023,False
PGE,PGE,uptrend,2023-04-29,2023-06-28,60,2022-10-31,2023-12-25,,True
1AT,ATAL (1AT),double_top,2023-05-26,2023-06-16,21,2023-03-24,2023-08-18,,True
DAT,DATAWALK (DAT),double_bottom,2023-04-28,2023-06-23,56,2022-11-11,2023-12-08,,True
DAT,DATAWALK (DAT),vertical_run_up,2023-04-15,2023-04-18,3,2023-04-06,2023-04-27,,True
DOM,DOMDEV (DOM),double_top,2023-05-01,2023-05-22,21,2023-02-27,2023-07-24,,True
,WIG-ODZIEZ,rising_wedge,2023-05-19,2023-07-03,45,2023-01-04,2023-11-15,,False
OPN,OPONEO.PL (OPN),h&s_top,2023-05-11,2023-06-14,34,2023-01-29,2023-09-24,,True
ZEP,ZEPAK (ZEP),falling_wedge,2023-04-29,2023-06-16,48,2022-12-06,2023-11-07,,True
ZEP,ZEPAK (ZEP),falling_wedge,2023-05-05,2023-07-03,59,2022-11-09,2023-12-27,,True
BAH,BAHOLDING (BAH),flat_base,2023-02-19,2023-04-25,65,2022-08-08,2023-11-06,7/5/2023,True
LWB,BOGDANKA (LWB),double_bottom,2023-04-14,2023-05-08,24,2023-02-01,2023-07-19,,True
BAH,BAHOLDING (BAH),rising_wedge,2023-04-04,2023-05-18,44,2022-11-23,2023-09-27,7/5/2023,True
ZEP,ZEPAK (ZEP),descending_channel,2023-05-01,2023-06-16,46,2022-12-14,2023-11-01,,True
PXM,POLIMEXMS (PXM),flat_base,2023-04-21,2023-05-24,33,2023-01-12,2023-08-31,7/5/2023,True
PXM,POLIMEXMS (PXM),double_bottom,2023-04-06,2023-04-27,21,2023-02-02,2023-06-29,7/5/2023,True
PHR,PHARMENA (PHR),rising_wedge,2023-04-14,2023-06-12,59,2022-10-19,2023-12-06,,True
PHR,PHARMENA (PHR),rising_wedge,2023-04-21,2023-05-29,38,2022-12-28,2023-09-20,,True
PXM,POLIMEXMS (PXM),triangle,2023-06-08,2023-06-21,13,2023-04-30,2023-07-30,7/5/2023,True
PXM,POLIMEXMS (PXM),double_bottom,2023-06-06,2023-06-13,7,2023-05-16,2023-07-04,7/5/2023,True
SNX,SUNEX (SNX),double_bottom,2023-06-24,2023-06-30,6,2023-06-06,2023-07-18,7/5/2023,True
XTP,XTPL (XTP),triangle,2023-06-27,2023-07-10,13,2023-05-19,2023-08-18,,True
PHR,PHARMENA (PHR),double_top,2023-05-18,2023-05-25,7,2023-04-27,2023-06-15,,True
ZAP,PULAWY (ZAP),flag,2023-06-04,2023-06-26,22,2023-03-30,2023-08-31,7/5/2023,True
MON,MONNARI (MON),descending_triangle,2023-05-28,2023-06-13,16,2023-04-10,2023-07-31,7/5/2023,True
ZEP,ZEPAK (ZEP),falling_wedge,2023-05-27,2023-06-16,20,2023-03-28,2023-08-15,7/5/2023,True
MON,MONNARI (MON),falling_wedge,2023-06-06,2023-06-30,24,2023-03-26,2023-09-10,7/5/2023,True
,WIG-LEKI,descending_triangle,2023-04-26,2023-05-24,28,2023-02-01,2023-08-16,,False
ASE,ASSECOSEE (ASE),downtrend,2023-05-16,2023-06-29,44,2023-01-04,2023-11-08,,True
CRJ,CREEPYJAR (CRJ),support,2023-06-03,2023-06-27,24,2023-03-23,2023-09-07,,True
CRJ,CREEPYJAR (CRJ),uptrend,2023-03-01,2023-06-27,118,2022-03-12,2024-06-15,,True
PXM,POLIMEXMS (PXM),resistance,2023-04-21,2023-05-24,33,2023-01-12,2023-08-31,,True
PXM,POLIMEXMS (PXM),downtrend,2023-04-17,2023-07-04,78,2022-08-26,2024-02-23,,True
RBW,RAINBOW (RBW),uptrend,2023-05-08,2023-07-03,56,2022-11-21,2023-12-18,,True
SFS,SFINKS (SFS),uptrend,2023-04-26,2023-06-29,64,2022-10-16,2024-01-07,,True
,WIG-ODZIEZ,uptrend,2023-05-19,2023-07-03,45,2023-01-04,2023-11-15,,False
DVL,DEVELIA (DVL),double_top,2023-05-06,2023-05-17,11,2023-04-03,2023-06-19,7/4/2023,True
BAH,BAHOLDING (BAH),double_bottom,2023-03-25,2023-04-17,23,2023-01-15,2023-06-25,7/4/2023,True
LSI,LSISOFT (LSI),rising_wedge,2022-11-09,2023-02-01,84,2022-03-02,2023-10-11,7/4/2023,True
BAH,BAHOLDING (BAH),rising_wedge,2023-06-17,2023-06-30,13,2023-05-09,2023-08-08,7/4/2023,True
CLN,CLNPHARMA (CLN),rising_wedge,2023-04-28,2023-05-19,21,2023-02-24,2023-07-21,,True
BAH,BAHOLDING (BAH),triangle,2023-06-13,2023-06-28,15,2023-04-29,2023-08-12,7/4/2023,True
COG,COGNOR (COG),double_bottom,2023-06-09,2023-06-22,13,2023-05-01,2023-07-31,7/4/2023,True
DVL,DEVELIA (DVL),double_top,2023-06-11,2023-06-23,12,2023-05-06,2023-07-29,7/4/2023,True
ETFBM40TR,ETFBM40TR,double_top,2023-01-19,2023-02-10,22,2022-11-14,2023-04-17,7/4/2023,True
,WIG-NRCHOM,double_top,2023-05-01,2023-05-16,15,2023-03-17,2023-06-30,7/4/2023,True
LSI,LSISOFT (LSI),h&s_top,2023-03-13,2023-04-07,25,2022-12-28,2023-06-21,7/4/2023,True
CLN,CLNPHARMA (CLN),rising_wedge,2023-05-11,2023-06-08,28,2023-02-16,2023-08-31,,True
IPO,INTERSPPL (IPO),double_bottom,2023-06-18,2023-07-03,15,2023-05-04,2023-08-17,7/4/2023,True
DBC,DEBICA (DBC),rising_wedge,2023-05-17,2023-06-07,21,2023-03-15,2023-08-09,7/4/2023,True
CAR,INTERCARS (CAR),double_bottom,2023-04-19,2023-04-27,8,2023-03-26,2023-05-21,7/4/2023,True
GPW,GPW,falling_wedge,2023-02-09,2023-02-23,14,2022-12-29,2023-04-06,7/4/2023,True
ATT,GRUPAAZOTY (ATT),downtrend,2023-03-31,2023-06-30,91,2022-07-01,2024-03-29,,True
PZU,PZU,uptrend,2023-05-20,2023-07-03,44,2023-01-08,2023-11-12,,True
PZU,PZU,uptrend,2023-05-11,2023-07-03,53,2022-12-03,2023-12-09,,True
SNX,SUNEX (SNX),downtrend,2023-05-16,2023-06-27,42,2023-01-10,2023-10-31,,True
STP,STALPROD (STP),uptrend,2022-12-07,2023-03-27,110,2022-01-11,2024-02-20,,True
PKO,PKOBP (PKO),rising_wedge,2023-04-18,2023-06-16,59,2022-10-23,2023-12-10,,True
DVL,DEVELIA (DVL),rising_wedge,2023-04-09,2023-05-08,29,2023-01-12,2023-08-03,7/3/2023,True
,WIG-NRCHOM,rising_wedge,2022-11-10,2023-02-22,104,2022-01-02,2023-12-31,7/3/2023,True
PKP,PKPCARGO (PKP),h&s_top,2023-05-17,2023-06-05,19,2023-03-21,2023-08-01,,True
PKO,PKOBP (PKO),rising_wedge,2023-05-17,2023-06-12,26,2023-02-28,2023-08-29,,True
GIF,GAMFACTOR (GIF),double_top,2023-05-27,2023-06-06,10,2023-04-27,2023-07-06,7/3/2023,True
,WIG-BUDOW,rising_wedge,2022-12-31,2023-03-10,69,2022-06-07,2023-10-03,7/3/2023,False
K2H,K2HOLDING (K2H),rising_wedge,2023-05-18,2023-06-29,42,2023-01-12,2023-11-02,,True
K2H,K2HOLDING (K2H),rising_wedge,2023-05-14,2023-06-15,32,2023-02-07,2023-09-19,,True
PHN,PHN,double_bottom,2023-04-12,2023-06-02,51,2022-11-10,2023-11-02,,True
PKO,PKOBP (PKO),double_top,2023-06-13,2023-06-20,7,2023-05-23,2023-07-11,,True
PKO,PKOBP (PKO),double_top,2023-04-22,2023-04-28,6,2023-04-04,2023-05-16,7/3/2023,True
,WIG-BANKI,double_top,2023-04-22,2023-04-28,6,2023-04-04,2023-05-16,7/3/2023,False
ING,INGBSK (ING),double_bottom,2023-04-05,2023-05-08,33,2022-12-27,2023-08-15,7/3/2023,True
ETFBM40TR,ETFBM40TR,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,7/3/2023,True
MWIG40,MWIG40,double_top,2023-02-15,2023-03-02,15,2023-01-01,2023-04-16,7/3/2023,False
,WIG-MOTO,double_top,2023-03-22,2023-04-04,13,2023-02-11,2023-05-13,,False
CAR,INTERCARS (CAR),double_bottom,2023-05-11,2023-05-22,11,2023-04-08,2023-06-24,7/3/2023,True
AMC,AMICA (AMC),descending_triangle,2023-06-13,2023-06-27,14,2023-05-02,2023-08-08,,True
,WIG-MOTO,double_bottom,2023-05-09,2023-05-19,10,2023-04-09,2023-06-18,7/3/2023,False
,WIG-MOTO,h&s_bottom,2023-05-05,2023-05-15,10,2023-04-05,2023-06-14,7/3/2023,False
,WIG-MOTO,inverted_triangle,2023-04-28,2023-05-11,13,2023-03-20,2023-06-19,7/3/2023,False
WWL,WAWEL (WWL),rising_wedge,2023-05-11,2023-05-23,12,2023-04-05,2023-06-28,7/3/2023,True
SWIG80,SWIG80,rising_wedge,2023-03-23,2023-04-06,14,2023-02-09,2023-05-18,7/3/2023,False
,WIG-MOTO,double_bottom,2023-04-18,2023-04-25,7,2023-03-28,2023-05-16,7/3/2023,False
ZAP,PULAWY (ZAP),descending_channel,2023-06-13,2023-06-26,13,2023-05-05,2023-08-04,7/3/2023,True
,WIG-BUDOW,descending_triangle,2023-05-12,2023-05-30,18,2023-03-19,2023-07-23,7/3/2023,False
BAH,BAHOLDING (BAH),resistance,2023-02-17,2023-04-25,67,2022-07-31,2023-11-12,,True
DAT,DATAWALK (DAT),downtrend,2023-03-25,2023-06-19,86,2022-07-10,2024-03-03,,True
MIR,MIRACULUM (MIR),downtrend,2023-04-19,2023-06-21,63,2022-10-12,2023-12-27,,True
,WIG-SPOZYW,support,2023-03-10,2023-07-03,115,2022-03-30,2024-06-12,,False
VTL,VISTAL (VTL),vertical_run_up,2023-05-24,2023-05-29,5,2023-05-09,2023-06-13,6/30/2023,True
VTL,VISTAL (VTL),rising_wedge,2023-05-28,2023-06-20,23,2023-03-20,2023-08-28,6/30/2023,True
VTL,VISTAL (VTL),vertical_run_up,2023-06-09,2023-06-13,4,2023-05-28,2023-06-25,6/30/2023,True
ALR,ALIOR (ALR),double_top,2023-05-11,2023-06-20,40,2023-01-11,2023-10-18,,True
KRU,KRUK (KRU),rising_wedge,2023-04-20,2023-06-28,69,2022-09-25,2024-01-21,,True
RBW,RAINBOW (RBW),triangle,2023-06-16,2023-07-03,17,2023-04-26,2023-08-23,,True
DAD,DADELO (DAD),rising_wedge,2023-05-16,2023-06-22,37,2023-01-25,2023-10-11,,True
KRU,KRUK (KRU),double_top,2023-05-09,2023-06-08,30,2023-02-08,2023-09-06,,True
R22,R22,double_top,2023-06-15,2023-06-27,12,2023-05-10,2023-08-02,,True
PCF,PCFGROUP (PCF),ascending_triangle,2023-04-11,2023-05-31,50,2022-11-12,2023-10-28,6/30/2023,True
,WIG-SPOZYW,h&s_top,2023-02-27,2023-04-04,36,2022-11-11,2023-07-21,,False
PHR,PHARMENA (PHR),double_top,2023-04-22,2023-05-09,17,2023-03-02,2023-06-29,6/30/2023,True
PHR,PHARMENA (PHR),rising_wedge,2023-03-24,2023-04-21,28,2022-12-30,2023-07-14,6/30/2023,True
KRU,KRUK (KRU),h&s_top,2023-06-01,2023-06-20,19,2023-04-05,2023-08-16,,True
TEN,TSGAMES (TEN),rising_wedge,2023-05-10,2023-06-28,49,2022-12-14,2023-11-22,,True
ING,INGBSK (ING),rising_wedge,2023-05-22,2023-06-27,36,2023-02-03,2023-10-13,,True
ZEP,ZEPAK (ZEP),double_bottom,2023-05-15,2023-06-01,17,2023-03-25,2023-07-22,6/30/2023,True
AGT,AGROTON (AGT),triangle,2023-06-04,2023-06-22,18,2023-04-11,2023-08-15,,True
AGT,AGROTON (AGT),descending_triangle,2023-06-06,2023-06-26,20,2023-04-07,2023-08-25,,True
NEU,NEUCA (NEU),rising_wedge,2023-06-15,2023-06-28,13,2023-05-07,2023-08-06,,True
TRK,TRAKCJA (TRK),falling_wedge,2023-05-17,2023-06-15,29,2023-02-19,2023-09-10,6/30/2023,True
QRS,QUERCUS (QRS),rising_wedge,2023-04-27,2023-05-16,19,2023-03-01,2023-07-12,,True
STP,STALPROD (STP),double_top,2023-05-15,2023-05-23,8,2023-04-21,2023-06-16,6/30/2023,True
EUR,EUROCASH (EUR),rising_wedge,2023-06-09,2023-06-28,19,2023-04-13,2023-08-24,6/30/2023,True
,WIG-LEKI,triangle,2023-05-26,2023-06-29,34,2023-02-13,2023-10-09,,False
SWIG80,SWIG80,descending_triangle,2023-04-26,2023-05-08,12,2023-03-21,2023-06-13,6/30/2023,False
MON,MONNARI (MON),downtrend,2023-05-18,2023-06-28,41,2023-01-15,2023-10-29,,True
MON,MONNARI (MON),downtrend,2023-05-08,2023-06-23,46,2022-12-21,2023-11-08,,True
APR,AUTOPARTN (APR),double_top,2023-05-02,2023-06-13,42,2022-12-27,2023-10-17,,True
APR,AUTOPARTN (APR),double_top,2023-04-21,2023-05-12,21,2023-02-17,2023-07-14,,True
APR,AUTOPARTN (APR),double_top,2023-03-21,2023-04-12,22,2023-01-14,2023-06-17,,True
AML,ALUMETAL (AML),h&s_top,2023-04-11,2023-05-19,38,2022-12-18,2023-09-10,,True
INK,INSTALKRK (INK),rising_wedge,2023-01-02,2023-04-03,91,2022-04-04,2024-01-01,6/29/2023,True
MWIG40,MWIG40,double_top,2023-06-01,2023-06-23,22,2023-03-27,2023-08-28,,False
FRO,FERRO (FRO),falling_wedge,2023-05-28,2023-06-14,17,2023-04-07,2023-08-04,,True
INK,INSTALKRK (INK),h&s_top,2023-04-08,2023-04-26,18,2023-02-13,2023-06-19,6/29/2023,True
ETFBM40TR,ETFBM40TR,double_top,2023-02-15,2023-03-02,15,2023-01-01,2023-04-16,6/29/2023,True
XTB,XTB,triangle,2023-06-15,2023-06-29,14,2023-05-04,2023-08-10,,True
APR,AUTOPARTN (APR),resistance,2023-05-07,2023-06-13,37,2023-01-16,2023-10-02,,True
BAH,BAHOLDING (BAH),downtrend,2023-05-17,2023-06-27,41,2023-01-14,2023-10-28,,True
EUR,EUROCASH (EUR),uptrend,2023-04-26,2023-06-28,63,2022-10-19,2024-01-03,,True
OPN,OPONEO.PL (OPN),support,2023-05-28,2023-06-29,32,2023-02-21,2023-10-03,,True
ELT,ELEKTROTI (ELT),double_top,2023-04-17,2023-05-11,24,2023-02-04,2023-07-22,6/28/2023,True
ATR,ATREM (ATR),vertical_run_up,2023-06-13,2023-06-20,7,2023-05-23,2023-07-11,,True
MLS,MLSYSTEM (MLS),h&s_top,2023-04-21,2023-05-09,18,2023-02-26,2023-07-02,,True
MLS,MLSYSTEM (MLS),rising_wedge,2022-12-02,2023-03-06,94,2022-02-23,2023-12-13,6/28/2023,True
MLS,MLSYSTEM (MLS),rising_wedge,2022-12-02,2023-02-07,67,2022-05-15,2023-08-27,6/28/2023,True
K2H,K2HOLDING (K2H),double_top,2023-04-24,2023-05-08,14,2023-03-13,2023-06-19,6/28/2023,True
DBC,DEBICA (DBC),rising_wedge,2023-05-17,2023-06-08,22,2023-03-12,2023-08-13,,True
DBC,DEBICA (DBC),double_top,2023-02-24,2023-03-07,11,2023-01-22,2023-04-09,6/28/2023,True
QRS,QUERCUS (QRS),rising_wedge,2023-05-12,2023-06-16,35,2023-01-27,2023-09-29,,True
SVRS,SILVAIR-REGS (SVRS),double_bottom,2023-06-03,2023-06-12,9,2023-05-07,2023-07-09,,True
TRK,TRAKCJA (TRK),falling_wedge,2023-06-01,2023-06-15,14,2023-04-20,2023-07-27,6/28/2023,True
AMC,AMICA (AMC),uptrend,2023-05-02,2023-06-22,51,2022-11-30,2023-11-22,,True
EUR,EUROCASH (EUR),resistance,2023-05-31,2023-06-23,23,2023-03-23,2023-08-31,,True
QRS,QUERCUS (QRS),uptrend,2023-04-20,2023-06-16,57,2022-10-31,2023-12-04,,True
SKH,SKARBIEC (SKH),resistance,2023-04-06,2023-05-05,29,2023-01-09,2023-07-31,,True
TRK,TRAKCJA (TRK),support,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,True
,WIG-BUDOW,uptrend,2023-04-26,2023-06-28,63,2022-10-19,2024-01-03,,False
WIGDIV,WIGDIV,uptrend,2023-05-15,2023-06-28,44,2023-01-03,2023-11-07,,False
,WIG-LEKI,uptrend,2023-04-24,2023-06-23,60,2022-10-26,2023-12-20,,False
MSZ,MOSTALZAB (MSZ),rising_wedge,2023-03-03,2023-05-19,77,2022-07-15,2024-01-05,6/27/2023,True
MSZ,MOSTALZAB (MSZ),rising_wedge,2023-02-14,2023-05-19,94,2022-05-08,2024-02-25,6/27/2023,True
MAB,MABION (MAB),double_bottom,2023-04-25,2023-06-22,58,2022-11-02,2023-12-13,,True
MON,MONNARI (MON),triangle,2023-05-08,2023-06-23,46,2022-12-21,2023-11-08,,True
K2H,K2HOLDING (K2H),double_top,2023-02-13,2023-02-24,11,2023-01-11,2023-03-29,6/27/2023,True
MON,MONNARI (MON),triangle,2023-05-18,2023-06-28,41,2023-01-15,2023-10-29,,True
OPL,ORANGEPL (OPL),h&s_top,2023-06-02,2023-06-19,17,2023-04-12,2023-08-09,,True
DOM,DOMDEV (DOM),double_top,2023-05-12,2023-05-22,10,2023-04-12,2023-06-21,6/27/2023,True
MON,MONNARI (MON),triangle,2023-06-04,2023-06-23,19,2023-04-08,2023-08-19,,True
BDX,BUDIMEX (BDX),rising_wedge,2023-06-08,2023-06-20,12,2023-05-03,2023-07-26,,True
AMC,AMICA (AMC),rising_wedge,2023-04-30,2023-06-16,47,2022-12-10,2023-11-04,,True
LEN,LENA (LEN),falling_wedge,2023-04-19,2023-04-28,9,2023-03-23,2023-05-25,6/27/2023,True
AMB,AMBRA (AMB),uptrend,2023-04-05,2023-05-29,54,2022-10-25,2023-11-07,,True
ABS,ASSECOBS (ABS),uptrend,2023-03-09,2023-06-22,105,2022-04-28,2024-05-02,,True
MON,MONNARI (MON),uptrend,2023-03-25,2023-06-16,83,2022-07-19,2024-02-20,,True
OPL,ORANGEPL (OPL),support,2023-05-14,2023-06-23,40,2023-01-14,2023-10-21,,True
SWIG80,SWIG80,uptrend,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,False
MIL,MILLENNIUM (MIL),rising_wedge,2022-11-22,2023-02-17,87,2022-03-06,2023-11-05,,True
TRK,TRAKCJA (TRK),descending_triangle,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,True
ELT,ELEKTROTI (ELT),double_top,2023-05-22,2023-05-31,9,2023-04-25,2023-06-27,6/26/2023,True
DOM,DOMDEV (DOM),double_top,2023-04-27,2023-05-09,12,2023-03-22,2023-06-14,,True
LVC,LIVECHAT (LVC),rising_wedge,2023-01-20,2023-02-13,24,2022-11-09,2023-04-26,6/26/2023,True
ANR,ANSWEAR (ANR),double_top,2023-04-30,2023-05-10,10,2023-03-31,2023-06-09,,True
ICE,MEDINICE (ICE),double_bottom,2023-05-14,2023-05-30,16,2023-03-27,2023-07-17,6/26/2023,True
DBC,DEBICA (DBC),ascending_triangle,2023-06-08,2023-06-21,13,2023-04-30,2023-07-30,,True
ASB,ASBIS (ASB),falling_wedge,2023-06-01,2023-06-20,19,2023-04-05,2023-08-16,,True
ANR,ANSWEAR (ANR),double_top,2023-04-12,2023-04-21,9,2023-03-16,2023-05-18,,True
DOM,DOMDEV (DOM),h&s_top,2023-05-15,2023-06-20,36,2023-01-27,2023-10-06,6/26/2023,True
GPW,GPW,rising_wedge,2023-05-02,2023-05-26,24,2023-02-19,2023-08-06,,True
GPW,GPW,rising_wedge,2023-05-06,2023-06-06,31,2023-02-02,2023-09-07,,True
ANR,ANSWEAR (ANR),support,2023-04-28,2023-05-25,27,2023-02-06,2023-08-14,,True
GPW,GPW,uptrend,2023-05-03,2023-06-21,49,2022-12-07,2023-11-15,,True
MIL,MILLENNIUM (MIL),downtrend,2023-02-28,2023-06-23,115,2022-03-20,2024-06-02,,True
MRB,MIRBUD (MRB),uptrend,2023-02-23,2023-05-25,91,2022-05-26,2024-02-22,,True
CIE,CIECH (CIE),falling_wedge,2023-04-15,2023-05-30,45,2022-12-01,2023-10-12,6/23/2023,True
EAH,ESOTIQ (EAH),double_top,2023-04-18,2023-04-28,10,2023-03-19,2023-05-28,6/23/2023,True
DOM,DOMDEV (DOM),ascending_channel,2023-05-08,2023-05-22,14,2023-03-27,2023-07-03,6/23/2023,True
,WIG-INFO,flag,2023-04-20,2023-05-08,18,2023-02-25,2023-07-01,6/23/2023,False
,WIG-INFO,uptrend,2023-03-16,2023-06-21,97,2022-05-29,2024-04-07,,False
MON,MONNARI (MON),triangle,2023-04-23,2023-06-16,54,2022-11-12,2023-11-25,,True
ART,ARTIFEX (ART),double_top,2023-03-20,2023-03-27,7,2023-02-27,2023-04-17,6/22/2023,True
SFS,SFINKS (SFS),h&s_bottom,2023-05-29,2023-06-08,10,2023-04-29,2023-07-08,6/22/2023,True
MIL,MILLENNIUM (MIL),double_bottom,2023-06-05,2023-06-14,9,2023-05-09,2023-07-11,6/22/2023,True
OPL,ORANGEPL (OPL),double_top,2023-05-16,2023-06-07,22,2023-03-11,2023-08-12,,True
ICE,MEDINICE (ICE),downtrend,2023-03-10,2023-06-14,96,2022-05-26,2024-03-28,,True
ART,ARTIFEX (ART),rising_wedge,2023-02-10,2023-05-10,89,2022-05-19,2024-02-01,,True
ART,ARTIFEX (ART),rising_wedge,2023-02-14,2023-05-24,99,2022-04-23,2024-03-16,,True
ZRE,ZREMB (ZRE),double_top,2023-05-01,2023-05-17,16,2023-03-14,2023-07-04,,True
MDG,MEDICALG (MDG),vertical_run_up,2023-04-18,2023-04-24,6,2023-03-31,2023-05-12,6/21/2023,True
ALR,ALIOR (ALR),double_top,2023-05-06,2023-06-07,32,2023-01-30,2023-09-11,,True
AML,ALUMETAL (AML),double_top,2023-03-20,2023-04-21,32,2022-12-14,2023-07-26,,True
MAB,MABION (MAB),double_bottom,2023-04-18,2023-06-02,45,2022-12-04,2023-10-15,,True
ACT,ACTION (ACT),double_top,2023-04-30,2023-05-30,30,2023-01-30,2023-08-28,,True
ACT,ACTION (ACT),h&s_top,2023-04-02,2023-05-16,44,2022-11-21,2023-09-25,,True
SLV,SELVITA (SLV),triangle,2023-06-05,2023-06-21,16,2023-04-18,2023-08-08,,True
STX,STALEXP (STX),rising_wedge,2023-05-16,2023-06-14,29,2023-02-18,2023-09-09,,True
CTX,CAPTORTX (CTX),falling_wedge,2023-05-23,2023-06-06,14,2023-04-11,2023-07-18,6/21/2023,True
ACT,ACTION (ACT),resistance,2023-05-08,2023-06-15,38,2023-01-14,2023-10-07,,True
CAR,INTERCARS (CAR),support,2023-05-22,2023-06-20,29,2023-02-24,2023-09-15,,True
,WIG-MOTO,support,2023-05-29,2023-06-21,23,2023-03-21,2023-08-29,,False
TIM,TIM,vertical_run_up,2023-03-25,2023-03-27,2,2023-03-19,2023-04-02,,True
ASB,ASBIS (ASB),rising_wedge,2023-03-04,2023-05-08,65,2022-08-21,2023-11-19,,True
TRK,TRAKCJA (TRK),triangle,2023-04-22,2023-06-15,54,2022-11-11,2023-11-24,,True
MAB,MABION (MAB),rising_wedge,2023-04-04,2023-04-20,16,2023-02-15,2023-06-07,6/20/2023,True
MAB,MABION (MAB),rising_wedge,2023-04-04,2023-04-20,16,2023-02-15,2023-06-07,6/20/2023,True
ASB,ASBIS (ASB),inverted_triangle,2023-04-10,2023-04-25,15,2023-02-24,2023-06-09,,True
ASB,ASBIS (ASB),double_top,2023-04-07,2023-04-25,18,2023-02-12,2023-06-18,,True
GTC,GTC,descending_triangle,2022-11-27,2023-02-13,78,2022-04-07,2023-10-05,6/20/2023,True
CTX,CAPTORTX (CTX),triangle,2023-05-07,2023-06-01,25,2023-02-21,2023-08-15,6/20/2023,True
CTX,CAPTORTX (CTX),ascending_triangle,2023-05-07,2023-05-25,18,2023-03-14,2023-07-18,6/20/2023,True
WWL,WAWEL (WWL),ascending_channel,2023-03-26,2023-04-27,32,2022-12-20,2023-08-01,6/20/2023,True
MIR,MIRACULUM (MIR),ascending_triangle,2023-05-23,2023-06-06,14,2023-04-11,2023-07-18,6/20/2023,True
ING,INGBSK (ING),falling_wedge,2023-01-31,2023-03-07,35,2022-10-18,2023-06-20,6/20/2023,True
CTX,CAPTORTX (CTX),triangle,2023-05-20,2023-05-30,10,2023-04-20,2023-06-29,6/20/2023,True
AGT,AGROTON (AGT),uptrend,2023-04-22,2023-06-05,44,2022-12-11,2023-10-15,,True
